law_index,madeh_index,madeh_text
12,674,"ماده 674
هرگاه در مهلتی که به طریق معتبری برای بازگشت منفعت زائل یا ناقص شده، تعیین گردیده، عضوی که منفعت، قائم به آن است از بین برود، به عنوان مثال چشمی که بینایی آن به طور موقت از بین رفته است از حدقه بیرون بیاید، مرتکب، فقط ضامن ارش زوال موقت آن منفعت است و چنانچه از بین رفتن آن عضو به سبب جنایت شخص دیگر باشد مرتکب دوم، ضامن دیه کامل آن عضو می‌باشد.

"
12,675,"ماده 675
زائل کردن عقل موجب دیه کامل و ایجاد نقص در آن موجب ارش است، خواه جنایت در اثر ایراد ضربه و جراحت و خواه ترساندن و مانند آن باشد.
تبصره- در صورتی که مجنیٌ علیه دچار جنون ادواری شود ارش ثابت است.

"
12,676,"ماده 676
در زوال و نقصان حافظه و نیز اختلال روانی در صورتی که به حد جنون نرسد ارش ثابت است.

"
12,677,"ماده 677
جنایتی که موجب زوال عقل یا کمشدن آن شود هرچند عمدی باشد حسب مورد، موجب دیه یا ارش است و مرتکب قصاص نمی‌شود.

"
12,678,"ماده 678
هرگاه در اثر صدمه ای مانند شکستن سر یا صورت، عقل زائل شود یا نقصان یابد، هریک دیه یا ارش جداگانهای دارد.

"
12,679,"ماده 679
هرگاه در اثر جنایتی عقل زائل گردد و پس از دریافت دیه کامل عقل برگردد، دیه مسترد و ارش پرداخت می‌شود.

"
12,680,"ماده 680
هرگاه در اثر جنایتی مجنیٌ علیه بیهوش شود و به اغماء برود، چنانچه منتهی به فوت او گردد، دیه نفس ثابت می‌شود و چنانچه به هوش آید، نسبت به زمانی که بیهوش بوده، ارش ثابت می‌شود و چنانچه عوارض و آسیبهای دیگری نیز بهوجود آید، دیه یا ارش عوارض مزبور نیز باید پرداخت شود.

"
12,681,"ماده 681
جنایت بر کسی که در اغماء یا بیهوشی و مانند آن است از جهت احکام مربوط به قصاص و دیه، جنایت بر شخص هوشیار محسوب می‌شود.

"
12,682,"ماده 682
از بین بردن شنوایی هر دو گوش دیه کامل و از بین بردن شنوایی یک گوش نصف دیه کامل دارد هرچند شنوایی دو گوش به یک اندازه نباشد.

"
12,683,"ماده 683
از بین بردن شنوایی گوش شنوای شخصی که یکی از گوشهای او نمیشنود، موجب نصف دیه کامل است.

"
12,684,"ماده 684
کاهش شنوایی در صورتی که مقدار آن قابل تشخیص باشد به همان نسبت دیه دارد.

"
12,685,"ماده 685
هرگاه با قطع یا از بین بردن گوش و یا هر جنایت دیگری شنوایی از بین برود یا نقصان یابد هریک از جنایتها، دیه یا ارش جداگانه دارد.

"
12,686,"ماده 686
هرگاه در اثر جنایتی در مجرای شنوایی، نقص دائمی ایجاد شود به نحوی که به طور کامل مانع شنیدن گردد، دیه شنوایی ثابت است و در صورتی که نقص موقتی باشد ارش تعیین می‌شود.

"
12,687,"ماده 687
هرگاه کودکی که زمان سخن گفتن او فرا نرسیده است در اثر کر شدن نتواند سخن بگوید و یا کودکی که تازه زمان سخن گفتن او فرا رسیده است در اثر کر شدن نتواند کلمات دیگر را یاد گیرد و بر زبان آورد، علاوه بر دیه شنوایی، دیه یا ارش زوال یا نقص گفتار نیز، حسب مورد ثابت می‌شود.

"
12,688,"ماده 688
هرگاه در اثر جنایتی حس شنوایی و گویایی، هر دو از بین برود، هر کدام یک دیه کامل دارد.

"
12,689,"ماده 689
از بین بردن بینایی هر دو چشم دیه کامل و از بین بردن بینایی یک چشم نصف دیه کامل دارد.
تبصره- چشمهایی که بینایی دارند در حکم مذکور یکسان هستند هرچند میزان بینایی آنها متفاوت باشد یا از جهات دیگر مانند شب کوری و منحرف بودن با هم تفاوت داشته باشند.

"
12,690,"ماده 690
کاهش بینایی، در صورتی که مقدار آن قابل تشخیص باشد به همان نسبت دیه دارد و چنانچه قابل تشخیص نباشد، موجب ارش است.

"
12,691,"ماده 691
از بین بردن بینایی چشم کسی که فقط یک چشم بینا دارد و چشم دیگرش نابینای مادرزادی بوده و یا در اثر علل غیرجنایی از بین رفته باشد، موجب دیه کامل است لکن اگر چشم دیگرش را در اثر قصاص یا جنایتی که استحقاق دیه آن را داشته است، از دست داده باشد، دیه چشم بینا، نصف دیه کامل می‌باشد.

"
12,692,"ماده 692
از بین بردن یا بیرون آوردن چشم از حدقه فقط یک دیه دارد و از بین رفتن بینایی، دیه دیگری ندارد لکن اگر در اثر صدمه دیگری مانند شکستن سر، بینایی نیز از بین برود یا نقصان یابد، هرکدام حسب مورد دیه یا ارش جداگانه دارد.

"
12,693,"ماده 693
از بین بردن کامل بویایی، موجب دیه کامل است و از بین بردن قسمتی از آن، ارش دارد.
تبصره - اگر در اثر جنایت، بویایی یکی از دوسوراخ بینی به طور کامل از بین برود نصف دیه کامل دارد.

"
12,694,"ماده 694
هرگاه در اثر بریدن یا از بین بردن بینی یا جنایت دیگری بویایی نیز از بین برود یا نقصان یابد هر جنایت، دیه یا ارش جداگانه دارد.

"
12,695,"ماده 695
از بین بردن حس چشایی و نقصان آن، موجب ارش است.

"
12,696,"ماده 696
هرگاه با قطع تمام زبان، حس چشایی از بین برود، فقط دیه قطع زبان پرداخت می‌شود و اگر با قطع بخشی از زبان، چشایی از بین برود یا نقصان یابد، در صورتی که چشایی از بین رفته مربوط به همان قسمت زبان باشد، هرکدام از ارش چشایی و دیه زبان که بیشتر باشد، باید پرداخت شود و اگر چشایی از بین رفته مربوط به همان قسمت از زبان نباشد، ارش چشایی و دیه زبان جداگانه باید پرداخت شود مگر اینکه از دیه کامل بیشتر باشد که در این صورت فقط به میزان دیه کامل پرداخت می‌شود و اگر با جنایت بر غیر زبان، چشایی از بین برود یا نقصان پیدا کند، دیه یا ارش آن جنایت بر ارش چشایی افزوده می‌گردد.

"
12,697,"ماده 697
از بین بردن صوت به طور کامل به گونه ای که شخص نتواند صدایش را آشکار کند، دیه کامل دارد گرچه بتواند با اخفات و آهسته صدایش را برساند.

"
12,698,"ماده 698
از بین بردن گویایی به طور کامل و بدون قطع زبان، دیه کامل و از بین بردن قدرت ادای برخی از حروف به همان نسبت دیه دارد.
تبصره - شخصی که دارای لکنت زبان است و یا به کندی یا تندی سخن میگوید یا برخی از حروف را نمی‌تواند تلفظ کند، گویا محسوب می‌شود و دیه از بین بردن ادای هر حرف با توجه به تعداد حروف زبان تکلم مجنیٌ علیه تعیین می‌شود. مانند اینکه از بین بردن قدرت ادای یک حرف شخص فارسی زبان، یک سی و دوم دیه کامل است.

"
12,699,"ماده 699
جنایتی که موجب پیدایش عیبی در گفتار یا ادای حروف گردد و یا عیب موجود در آن را تشدید کند، موجب ارش است.

"
12,700,"ماده 700
جنایتی که باعث شود مجنیٌ علیه حرفی را به جای حرف دیگر اداء نماید، مانند آنکه به جای حرف «ل»، حرف «ر» تلفظ نماید اگر عرفاً عیب تلقی شود، موجب ارش است.

"
12,701,"ماده 701
جنایتی که موجب عیبی در صوت مانند کاهش طنین صدا، گرفتگی آن و یا صحبت کردن از طریق بینی شود، ارش دارد.

"
12,702,"ماده 702
از بین رفتن صوت بعضی از حروف، موجب ارش است.

"
12,703,"ماده 703
در صورتی که جنایت، علاوه بر زوال صوت، موجب زوال نطق نیز گردد، دو دیه ثابت می‌شود.

"
12,704,"ماده 704
جنایتی که به طور دائم موجب سلس و ریزش ادرار گردد، دیه کامل دارد و جنایتی که موجب ریزش غیردائمی ادرار گردد، موجب ارش است.

"
12,705,"ماده 705
جنایتی که موجب عدم ضبط دائم مدفوع یا ادرار شود، دیه کامل دارد.

"
12,706,"ماده 706
از بین بردن قدرت انزال یا تولید مثل مرد یا بارداری زن و یا از بین بردن لذت مقاربت زن یا مرد موجب ارش است.

"
12,707,"ماده 707
از بین بردن کامل قدرت مقاربت، موجب دیه کامل است.

"
12,708,"ماده 708
از بین بردن یا نقص دائم یا موقت حواس یا منافع دیگر مانند لامسه، خواب و عادت ماهانه و نیز به وجود آوردن امراضی مانند لرزش، تشنگی، گرسنگی، ترس و غش، موجب ارش است.

"
12,709,"ماده 709
جراحات سر و صورت و دیه آنها به ترتیب ذیل است:

الف- حارصه: خراش پوست بدون آن که خون جاری شود، یک صدم دیه کامل

ب- دامیه: جراحتی که اندکی وارد گوشت شود و همراه با جریان کم یا زیاد خون باشد، دو صدم دیه کامل

پ- متلاحمه: جراحتی که موجب بریدگی عمیق گوشت شود لکن به پوست نازک روی استخوان نرسد، سه صدم دیه کامل

ت- سمحاق: جراحتی که به پوست نازک روی استخوان برسد، چهارصدم دیه کامل

ث- موضحه: جراحتی که پوست نازک روی استخوان را کنار بزند و استخوان را آشکار کند، پنج صدم دیه کامل

ج- هاشمه: جنایتی که موجب شکستگی استخوان شود گرچه جراحتی را تولید نکند، ده صدم دیه کامل

چ- مُنَقَّله: جنایتی که درمان آن جز با جابه جا کردن استخوان میسر نباشد، پانزده صدم دیه کامل

ح- مامومه: جراحتی که به کیسه مغز برسد، یک سوم دیه کامل

خ- دامغه: صدمه یا جراحتی که کیسه مغز را پاره کند، که علاوه بر دیه مامومه، موجب ارش پاره شدن کیسه مغز نیز می‌باشد.

تبصره 1 - جراحات گوش، بینی، لب، زبان و داخل دهان، در غیر مواردی که برای آن دیه معین شده است، در حکم جراحات سر و صورت است.

تبصره 2 - ملاک دیه در جراحتهای مذکور، مقدار نفوذ جراحت بوده و طول و عرض آن تاثیری در میزان دیه ندارد.

تبصره 3 - جنایت بر گونه در صورتی که داخل دهان را نمایان نسازد، موجب یک بیستم دیه کامل و اگر به نحوی باشد که داخل دهان را نمایان سازد، موجب یک پنجم دیه کامل است. در این مورد چنانچه پس از بهبودی جراحت، اثر و عیب فاحشی، در صورت باقی بماند، علاوه بر آن، یک بیستم دیه دیگر نیز باید پرداخت شود.

تبصره 4 - هرگاه جنایت موضحه صورت بعد از التیام، اثری از خود بر جای بگذارد، علاوه بر دیه موضحه، یک هشتادم دیه کامل نیز ثابت است و هرگاه جنایت در حد موضحه نبوده و بعد از التیام اثری از آن باقی بماند، علاوه بر دیه جنایت، یکصدم دیه کامل نیز ثابت است و چنانچه جنایت، شکافی در صورت ایجاد کند دیه آن هشت صدم دیه کامل است.

"
12,710,"ماده 710
هرگاه یکی از جراحت‌های مذکور در بندهای (الف) تا (ث) ماده (709) این قانون در غیر سر و صورت واقع شود، در صورتی که آن عضو دارای دیه معین باشد، دیه به حساب نسبت‌های فوق از دیه آن عضو تعیین می‌شود و اگر آن عضو دارای دیه معین نباشد، ارش ثابت است.

تبصره 1- جراحات وارده به گردن، در حکم جراحات بدن است.

تبصره 2 - هرگاه هریک از جراحت‌های مذکور در ماده (709) این قانون با یک ضربه به وجود آمده باشد که از حیث عمق متعدد باشد یک جراحت محسوب می‌شود و دیه جراحت بیشتر را دارد لکن اگر با چند ضربه ایجاد شود مانند اینکه با یک ضربه حارصه ایجاد شود و با ضربه دیگر آن جراحت به موضحه مبدل شود برای هر جراحت، دیه مستقل ثابت است، خواه مرتکب هر دو جنایت یک نفر خواه دو نفر باشد.

"
12,711,"ماده 711
جائفه جراحتی است که با وارد کردن هر نوع وسیله و از هر جهت به درون بدن انسان اعم از شکم، سینه، پشت و پهلو ایجاد می‌شود و موجب یکسوم دیه کامل است. در صورتی که وسیله مزبور از یک طرف وارد و از طرف دیگر خارج گردد، دو جراحت جائفه محسوب می‌شود.
تبصره - هرگاه در جائفه به اعضای درونی بدن آسیب برسد و یا از بین برود، علاوه بر دیه جائفه، دیه یا ارش آن نیز محاسبه می‌شود.

"
12,712,"ماده 712
هرگاه نیزه یا گلوله و مانند آن علاوه بر ایجاد جراحت موضحه یا هاشمه و یا منقله به داخل بدن مانند حلق و گلو یا سینه فرو رود، دو جراحت محسوب و علاوه بر دیه موضحه یا هاشمه و منقله، دیه جراحت جائفه نیز ثابت می‌شود.

"
12,713,"ماده 713
نافذه جراحتی است که با فرو رفتن وسیله ای مانند نیزه یا گلوله در دست یا پا ایجاد می‌شود دیه آن در مرد یک‌دهم دیه کامل است و در زن ارش ثابت می‌شود.

تبصره 1 - حکم مذکور در این ماده نسبت به اعضائی است که دیه آن عضو بیشتر از یک‌دهم دیه کامل باشد، در عضوی که دیه آن مساوی یا کمتر از یک‌دهم دیه کامل باشد، ارش ثابت است مانند اینکه گلوله در بند انگشت فرو رود.

تبصره 2 - هرگاه شیئی که جراحت نافذه را به وجود آورده است از طرف دیگر خارج گردد، دو جراحت نافذه محسوب می‌شود.

"
12,714,"ماده 714
دیه صدماتی که موجب تغییر رنگ پوست می‌شود، به شرح ذیل است:
الف- سیاه شدن پوست صورت، شش هزارم، کبود شدن آن، سه هزارم و سرخ شدن آن، یک ونیم هزارم دیه کامل
ب- تغییر رنگ پوست سایر اعضاء، حسب مورد نصف مقادیر مذکور در بند(الف)
تبصره 1- در حکم مذکور فرقی بین اینکه عضو دارای دیه مقدر باشد یا نباشد، نیست. همچنین فرقی بین تغییر رنگ تمام یا قسمتی از عضو و نیز بقاء یا زوال اثر آن نمی‌باشد.
تبصره 2- در تغییر رنگ پوست سر، ارش ثابت است.

"
12,715,"ماده 715
صدمه ای که موجب تورم بدن، سر یا صورت گردد، ارش دارد و چنانچه علاوه بر تورم موجب تغییر رنگ پوست نیز گردد، حسب مورد دیه و ارش تغییر رنگ به آن افزوده می‌شود.

"
12,716,"ماده 716
دیه سقط جنین به ترتیب ذیل است:
الف- نطفه ای که در رحم مستقر شده است، دوصدم دیه کامل
ب- علقه که در آن جنین به صورت خون بسته درمی‌آید، چهارصدم دیه کامل
پ- مضغه که در آن جنین به صورت توده گوشتی درمی‌آید، ششصدم دیه کامل
ت- عظام که در آن جنین به صورت استخوان درآمده لکن هنوز گوشت روییده نشده است، هشت صدم دیه کامل
ث- جنینی که گوشت و استخوانبندی آن تمام شده ولی روح در آن دمیده نشده است یک دهم دیه کامل
ج- دیه جنینی که روح در آن دمیده شده است اگر پسر باشد، دیه کامل و اگر دختر باشد نصف آن و اگر مشتبه باشد، سه چهارم دیه کامل

"
12,717,"ماده 717
هرگاه در اثر جنایت وارد بر مادر، جنین از بین برود، علاوه بر دیه یا ارش جنایت بر مادر، دیه جنین نیز در هر مرحله‌ای از رشد که باشد پرداخت می‌شود.

"
12,718,"ماده 718
هرگاه زنی جنین خود را، در هر مرحله ای که باشد، به عمد، شبه عمد یا خطاء از بین ببرد، دیه جنین، حسب مورد توسط مرتکب یا عاقله او پرداخت می‌شود.
تبصره - هرگاه جنینی که بقای آن برای مادر خطر جانی دارد به منظور حفظ نفس مادر سقط شود، دیه ثابت نمی‌شود.

"
12,719,"ماده 719
هرگاه چند جنین در یک رحم باشند سقط هریک از آنها، دیه جداگانه دارد.

"
12,720,"ماده 720
دیه اعضاء و دیگر صدمات وارد بر جنین در مرحلهای که استخوان بندی آن کامل شده ولی روح در آن دمیده نشده است به نسبت دیه جنین در این مرحله محاسبه می‌گردد و بعد از دمیده شدن روح، حسب جنسیت جنین، دیه محاسبه می‌شود و چنانچه بر اثر همان جنایت جنین از بین برود، فقط دیه جنین پرداخت می‌شود.

"
12,721,"ماده 721
هرگاه در اثر جنایت و یا صدمه، چیزی از زن سقط شود که به تشخیص کارشناس مورد وثوق، منشا انسان بودن آن ثابت نگردد، دیه و ارش ندارد لکن اگر در اثر آن، صدمه ای بر مادر وارد گردد، حسب مورد دیه یا ارش تعیین می‌شود.

"
12,722,"ماده 722
دیه جنایت بر میت، یک دهم دیه کامل انسان زنده است مانند جداکردن سر از بدن میت که یک دهم دیه و جدا کردن یک دست، یک بیستم دیه و هر دو دست، یک دهم دیه و یک انگشت، یکصدم دیه کامل دارد. دیه جراحات وارده به سر و صورت و سایر اعضاء و جوارح میت به همین نسبت محاسبه می‌شود.
تبصره - دیه جنایت بر میت به ارث نمیرسد بلکه متعلق به خود میت است که در صورت مدیون بودن وی و عدم کفایت ترکه، صرف پرداخت بدهی او می‌گردد و درغیر این صورت برای او در امور خیر صرف می‌شود.

"
12,723,"ماده 723
هرگاه آسیب وارده بر میت، دیه مقدر نداشته باشد، یک دهم ارش چنین جنایتی نسبت به انسان زنده محاسبه و پرداخت می‌گردد.

"
12,724,"ماده 724
قطع اعضای میت برای پیوند به دیگری در صورتی که با وصیت او باشد، دیه ندارد.

"
12,725,"ماده 725
دیه جنایت بر میت حالّ است مگر اینکه مرتکب نتواند فوراً آن را پرداخت کند که در این صورت به او مهلت مناسب داده می‌شود.

"
12,726,"ماده 726
دیه جنایت بر میت خواه عمدی باشد یا خطائی توسط خود مرتکب پرداخت می‌شود.

"
12,727,"ماده 727
هرگاه شخصی به طور عمدی، جنایتی بر میت وارد سازد یا وی را هتک نماید، علاوه بر پرداخت دیه یا ارش جنایت، به سی و یک تا هفتاد و چهارضربه شلاق تعزیری درجه شش محکوم می‌شود.

"
12,728,"ماده 728
(اصلاحی 1399/02/23)- کلیه قوانین و مقررات مغایر با این قانون از جمله قانون مجازات اسلامی مصوب 1370/5/8، ‌مواد (625) تا (629) و مواد (726) تا (728) کتاب پنجم قانون مجازات اسلامی «تعزیرات و مجازات‌ های بازدارنده» مصوب 1375/3/2، قانون اقدامات تأمینی مصوب 1339/2/12 و قانون تعریف محکومیت‌ های موثر در قوانین جزائی مصوب 1366/7/26 و اصلاحات و الحاقات بعدی آنها نسخ می‌ گردد.
عبارت «حداکثر مجازات کمتر از نود و یک روز حبس و یا» از بند (1) ماده (3) قانون وصول برخی از درآمدهای دولت و مصرف آن در موارد معیّن مصوب 137/12/28 و عبارت «یا قانون» از صدر ماده (127) این قانون حذف می‌ شود و تبصره (1) ماده (1) و تبصره (6) ماده (5) قانون تشدید مجازات مرتکبین ارتشاء و اختلاس و کلاهبرداری مصوب 1367/9/15  مجمع تشخیص مصلحت نظام و مصادیق خاص قانونی که در آنها برای شروع به جرم و معاونت در جرمِ مشخص تحت همین عناوین مجازات تعیین شده است و ماده (666) کتاب پنجم قانون مجازات اسلامی (تعزیرات و مجازات‌ های بازدارنده) مصوب 1375/3/2 و تبصره آن نسخ می ‌گردد.
"
13,1,"ماده 1
انواع چک عبارت است از:
1- چک عادی،‌ چکی است که اشخاص عهده بانک‌ها به حساب جاری خود صادر می‌کنند و دارنده آن تضمینی جز اعتبار صادرکننده آن ندارد.
2- چک تایید شده، چکی است که اشخاص عهده بانک‌ها به حساب جاری خود صادر و توسط بانک محال علیه پرداخت وجه آن تایید می‌شود.
3- چک تضمین‌ شده، چکی است که توسط بانک به عهده همان بانک به درخواست مشتری صادر و پرداخت وجه آن توسط بانک تضمین می‌شود.
4- چک مسافرتی، چکی است که توسط بانک صادر و وجه آن در هریک از شعب آن بانک توسط نمایندگان و کارگزاران آن پرداخت می‌گردد.

تبصره (الحاقی 1397/8/13) - قوانین و مقررات مرتبط با چک حسب مورد، راجع به چک‌هایی که به شکل الکترونیکی (داده پیام) صادر می‌شوند نیز لازم‌الرعایه است. بانک مرکزی مکلف است اقدامات و دستورالعمل‌های لازم در خصوص چک‌های الکترونیکی (داده پیام) را ظرف یک سال پس از لازم‌الاجراء شدن این قانون انجام دهد.

"
13,2,"ماده 2
چک‌‌های صادر عهده بانک‌هایی که طبق قوانین ایران در داخل کشور دایر شده یا می‌شوند همچنین شعب آنها در خارج از کشور در حکم اسناد لازم‌الاجرا است و دارنده چک در صورت مراجعه به بانک و عدم دریافت تمام یا قسمتی از وجه آن به علت نبودن محل یا به هر دلیل دیگری که منتهی به برگشت چک و عدم پرداخت گردد می‌تواند طبق قوانین و آیین‌نامه‌های مربوط به اجرای اسناد رسمی وجه چک یا باقیمانده آن را از صادرکننده وصول نماید.
برای صدور اجراییه دارنده چک باید عین چک و گواهی‌نامه مذکور در ماده 4 و یا گواهی‌‌نامه مندرج در ماده 5 را به اجرای ثبت اسناد محل تسلیم نماید.
اجراء ثبت در صورتی دستور اجرا صادر می‌کند که مطابقت امضای چک به نمونه امضای صادرکننده در بانک از طرف بانک گواهی شده باشد.
دارنده چک اعم از کسی که چک در وجه او صادر گردیده یا به نام او پشت نویسی شده یا حامل چک (در مورد چک‌های در وجه حامل) یا قائم مقام قانونی آنان.

تبصره (الحاقی 1367/03/10 مجمع تشخیص مصلحت نظام) - دارنده چک می‌تواند محکومیت صادرکننده را نسبت به پرداخت کلیه خسارات و هزینه‌های وارد شده که مستقیما و به طور متعارف در جهت وصول طلب خود از ناحیه وی متحمل شده است، اعم از آنکه قبل از صدور حکم یا پس از آن باشد، از دادگاه تقاضا نماید. در صورتی که دارنده چک جبران خسارت و هزینه‌های مزبور را پس از صدور حکم درخواست کند، باید درخواست خود را به همان دادگاه صادرکننده حکم تقدیم نماید.

"
13,3,"ماده 3
(اصلاحی 1382/06/02)- صادرکننده چک باید در تاریخ مندرج در آن معادل مبلغ مذکور در بانک محال علیه وجه نقد داشته باشد و نباید تمام یا قسمتی از وجهی را که به اعتبار آن چک صادر کرده، به صورتی از بانک خارج نماید یا دستور عدم پرداخت وجه چک را بدهد و نیز نباید چک را به صورتی تنظیم نماید که بانک به عللی از قبیل عدم مطابقت امضا یا قلم خوردگی در متن چک، یا اختلاف در مندرجات چک و امثال آن از پرداخت وجه چک خودداری نماید.
هرگاه در متن چک شرطی برای پرداخت ذکر شده باشد، بانک به آن شرط ترتیب اثر نخواهد داد.

ماده 3 مکرر
(الحاقی 1382/06/02)- چک فقط در تاریخ مندرج در آن و یا پس از تاریخ مذکور قابل وصول از بانک خواهد بود.

"
13,4,"ماده 4
(اصلاحی 1397/8/13) هرگاه وجه چک به علتی از علل مندرج در ماده (3) پرداخت نگردد، بانک مکلف است بنا بر درخواست دارنده چک فوراً غیرقابل پرداخت بودن آن را در سامانه یکپارچه بانک مرکزی ثبت نماید و با دریافت کد رهگیری و درج آن در گواهینامه‌ای که مشخصات چک و هویت و نشانی کامل صادرکننده در آن ذکر شده باشد، علت یا علل عدم پرداخت را صریحا قید و آن را امضاء و مهر و به متقاضی تسلیم نماید. به گواهینامه فاقد کد رهگیری در مراجع قضائی و ثبتی ترتیب اثر داده نمی‌شود.
در برگ مزبور باید مطابقت یا عدم مطابقت امضای صادرکننده با نمونه امضای موجود در بانک (در حدود عرف بانکداری) از طرف بانک گواهی شود.
بانک مکلف است به منظور اطلاع صادرکننده چک، فورا نسخه دوم این برگ را به آخرین نشانی صاحب حساب که در بانک موجود است، ارسال دارد. در برگ مزبور باید نام و نام خانوادگی و نشانی کامل دارنده چک نیز قید گردد.

"
13,5,"ماده 5
(اصلاحی 1397/8/13) در صورتی که موجودی حساب صادرکننده چک نزد بانک کمتر از مبلغ چک باشد، به تقاضای دارنده چک بانک مکلف است مبلغ موجودی در حساب را به دارنده چک بپردازد و دارنده با قید مبلغ دریافت شده در پشت چک، آن را به بانک تسلیم نماید. بانک مکلف است بنا بر درخواست دارنده چک فوراً کسری مبلغ چک را در سامانه یکپارچه بانک مرکزی وارد نماید و با دریافت کد رهگیری و درج آن در گواهینامه‌ای با مشخصات مذکور در ماده قبل، آن را به متقاضی تحویل دهد. به گواهینامه فاقد کد رهگیری در مراجع قضائی و ثبتی ترتیب اثر داده نمی‌شود.
چک مزبور نسبت به مبلغی که پرداخت نگردیده، بی محل محسوب و گواهینامه بانک در این مورد برای دارنده چک جانشین اصل چک می‌شود. در مورد این ماده نیز بانک مکلف است اعلامیه مذکور در ماده قبل را برای صاحب حساب ارسال نماید.

ماده 5 مکرر
(الحاقی 1397/8/13)- بعد از ثبت غیرقابل پرداخت بودن یا کسری مبلغ چک در سامانه یکپارچه بانک مرکزی، این سامانه مراتب را به صورت برخط به تمام بانک‌ها و موسسات اعتباری اطلاع می دهد. پس از گذشت بیست و چهار ساعت کلیه بانک‌ها و موسسات اعتباری حسب مورد مکلفند تا هنگام رفع سوء اثر از چک، اقدامات زیر را نسبت به صاحب حساب اعمال نمایند.

الف - عدم افتتاح هرگونه حساب و صدور کارت بانکی جدید
ب - مسدود کردن وجوه کلیه حساب‌ها و کارت‌های بانکی و هر مبلغ متعلق به صادرکننده که تحت هر عنوان نزد بانک یا موسسه اعتباری دارد به میزان کسری مبلغ چک به ترتیب اعلامی از سوی بانک مرکزی
ج- عدم پرداخت هرگونه تسهیلات بانکی یا صدور ضمانت‌نامه‌های ارزی یا ریالی
د- عدم گشایش اعتبار اسنادی ارزی یا ریالی.

تبصره 1- چنانچه اعمال محرومیت های مذکور در بندهای (الف)، (ج) و (د) در خصوص بنگاههای اقتصادی با توجه به شرایط، اوضاع و احوال اقتصادی موجب اخلال در امنیت اقتصادی استان مربوط شود، به تشخیص شورای تامین استان موارد مذکور به مدت یک سال به حالت تعلیق در می آید. آیین‌نامه اجرایی این تبصره با در نظر گرفتن معیارهایی مانند میزان تولید و صادرات بنگاه و تعداد افراد شاغل آن ظرف مدت سه ماه از لازم الاجراء شدن این قانون به پیشنهاد مشترک وزارت امور اقتصادی و دارایی و بانک مرکزی به تصویب هیات وزیران می‌رسد.

تبصره 2- در صورتی که چک به وکالت یا نمایندگی از طرف صاحب حساب اعم از شخص حقیقی یا حقوقی صادر شود، اقدامات موضوع این ماده علاوه بر صاحب حساب، در مورد وکیل یا نماینده نیز اعمال می‌گردد مگراینکه در مرجع قضایی صالح اثبات نماید عدم پرداخت مستند به عمل صاحب حساب یا وکیل یا نماینده بعدی او است. بانک‌ها مکلفند به هنگام صدور گواهینامه عدم پرداخت، در صورتی که چک به نمایندگی صادر شده باشد، مشخصات نماینده را نیز در گواهینامه مذکور درج نمایند.

تبصره 3- در هر یک از موارد زیر، بانک مکلف است مراتب را در سامانه یکپارچه بانک مرکزی اعلام کند تا فورا و به صورت برخط از چک رفع سوءاثر شود.

الف - واریز کسری مبلغ چک به حساب جاری نزد بانک محال علیه و ارائه درخواست مسدودی که در این صورت بانک مکلف است ضمن مسدود کردن مبلغ مذکور تا زمان مراجعه دارنده چک و حداکثر به مدت یک سال، ظرف مدت سه روز واریز مبلغ را به شیوه ای اطمینان بخش و قابل استناد به اطلاع دارنده چک برساند.
ب- ارائه لاشه چک به بانک محال‌علیه؛
ج- ارائه رضایت نامه رسمی (تنظیم شده در دفاتر اسناد رسمی) از دارنده چک یا نامه رسمی از شخص حقوقی دولتی یا عمومی غیردولتی دارنده چک؛
د- ارائه نامه رسمی از مرجع قضایی یا ثبتی ذی صلاح مبنی بر اتمام عملیات اجرایی در خصوص چک؛
ه- ارائه حکم قضایی مبنی بر برائت ذمه صاحب حساب در خصوص چک؛
و- سپری شدن مدت سه سال از تاریخ صدور گواهینامه عدم پرداخت مشروط به عدم طرح دعوای حقوقی یا کیفری در خصوص چک توسط دارنده.

تبصره 4- چنانچه صدور گواهینامه عدم پرداخت به دلیل دستور عدم پرداخت طبق ماد (14) این قانون و تبصره‌های آن باشد، سوءاثر محسوب نخواهد شد.

تبصره 5- بانک یا موسسه اعتباری حسب مورد مسئول جبران خساراتی خواهند بود که از عدم انجام تکالیف مقرر در این ماده و تبصره های آن به اشخاص ثالث وارد شده است.

"
